"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Hydroxy-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|Keto-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|PeripheralVenousBlood|N-desalkyl-Itraconazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|VenousBlood|Plasma|Hydroxy-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|Keto-Itraconazole|Concentration in container [µmol/l]","Organism|VenousBlood|Plasma|N-desalkyl-Itraconazole|Concentration in container [µmol/l]","Organism|Lumen|Hydroxy-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|Keto-Itraconazole|Fraction of oral drug mass absorbed into mucosa","Organism|Lumen|N-desalkyl-Itraconazole|Fraction of oral drug mass absorbed into mucosa"
0,750,0.1415734,0.1053902,0.004960983,0.004643695,0.1409194,0.09924694,0.004991968,0.005103701,0,0.8899617,0,0
0,765,0.137876,0.102305,0.004854724,0.004597864,0.1370446,0.09607156,0.00487512,0.005030371,0,0.8916978,0,0
0,780,0.1343559,0.0993944,0.004753042,0.004553274,0.1333633,0.09308721,0.004763644,0.004959718,0,0.8933016,0,0
0,795,0.1310057,0.09664643,0.004655746,0.004509955,0.1298668,0.09028029,0.004657283,0.004891718,0,0.8947852,0,0
0,810,0.1278173,0.09404979,0.004562682,0.004467916,0.1265459,0.08763811,0.004555877,0.004826325,0,0.8961592,0,0
0,825,0.1247827,0.09159392,0.004473587,0.004427155,0.1233915,0.08514882,0.004459029,0.004763478,0,0.8974335,0,0
0,840,0.1218937,0.089269,0.004388271,0.004387651,0.1203945,0.0828014,0.004366583,0.004703094,0,0.8986174,0,0
0,855,0.1191424,0.0870659,0.004306678,0.004349366,0.1175458,0.08058566,0.004278524,0.004645067,0,0.8997189,0,0
0,870,0.1165207,0.08497614,0.004228604,0.004312263,0.1148368,0.07849216,0.004194426,0.004589312,0,0.9007459,0,0
0,885,0.1140212,0.08299191,0.004153642,0.004276309,0.1122591,0.0765122,0.004113887,0.004535735,0,0.901705,0,0
0,900,0.1116366,0.0811058,0.004081781,0.004241441,0.1098047,0.0746375,0.004036944,0.00448421,0,0.9026011,0,0
0,915,0.1093597,0.0793105,0.004012811,0.004207608,0.1074656,0.07285999,0.003963308,0.004434631,0,0.9034387,0,0
0,930,0.1071835,0.07759946,0.003946557,0.004174749,0.1052343,0.07117248,0.003892774,0.004386881,0,0.9042231,0,0
0,945,0.1051016,0.07596682,0.003882855,0.004142804,0.1031037,0.06956854,0.003825151,0.004340847,0,0.904959,0,0
0,960,0.1031079,0.07440728,0.003821553,0.004111713,0.1010674,0.06804236,0.003760261,0.00429642,0,0.9056506,0,0
0,975,0.101197,0.07291596,0.003762511,0.004081422,0.0991191,0.06658855,0.003697941,0.0042535,0,0.9063017,0,0
0,990,0.09936347,0.07148834,0.003705598,0.004051877,0.09725335,0.06520218,0.003638037,0.00421199,0,0.906916,0,0
0,1005,0.09760261,0.0701203,0.00365069,0.004023028,0.09546486,0.06387869,0.003580405,0.004171799,0,0.9074969,0,0
0,1020,0.09590992,0.06880802,0.003597674,0.003994826,0.09374878,0.06261391,0.003524913,0.004132841,0,0.9080471,0,0
0,1035,0.09428128,0.06754801,0.003546445,0.003967226,0.09210065,0.06140403,0.003471437,0.004095037,0,0.9085696,0,0
0,1050,0.09271277,0.066337,0.003496903,0.003940188,0.09051626,0.06024546,0.003419861,0.00405831,0,0.9090667,0,0
0,1065,0.09120084,0.06517198,0.003448954,0.00391367,0.08899172,0.05913492,0.003370077,0.00402259,0,0.9095407,0,0
0,1080,0.08974212,0.06405016,0.003402513,0.003887636,0.08752344,0.05806937,0.003321986,0.003987812,0,0.9099937,0,0
0,1095,0.08833352,0.06296898,0.003357498,0.003862052,0.08610804,0.057046,0.003275491,0.003953913,0,0.9104276,0,0
0,1110,0.08697218,0.06192606,0.003313835,0.003836887,0.08474245,0.05606224,0.003230506,0.003920838,0,0.9108441,0,0
0,1125,0.08565543,0.0609192,0.003271453,0.00381211,0.08342379,0.0551157,0.003186951,0.003888534,0,0.9112449,0,0
0,1140,0.08438078,0.05994635,0.003230285,0.003787696,0.08214939,0.05420416,0.003144743,0.003856953,0,0.9116311,0,0
0,1155,0.08314593,0.05900562,0.003190271,0.00376362,0.08091673,0.05332555,0.003103822,0.003826049,0,0.9120043,0,0
0,1170,0.08194871,0.05809523,0.00315135,0.00373986,0.0797235,0.05247795,0.003064108,0.003795782,0,0.9123655,0,0
0,1185,0.08078712,0.05721354,0.003113467,0.003716395,0.07856753,0.05165959,0.003025539,0.003766112,0,0.9127159,0,0
0,1200,0.07965929,0.05635902,0.003076582,0.003693205,0.07744683,0.05086881,0.002988082,0.003737004,0,0.9130565,0,0
0,1215,0.07856347,0.05553024,0.003040618,0.003670277,0.0763595,0.05010409,0.002951614,0.003708429,0,0.9133881,0,0
0,1230,0.07749806,0.0547259,0.003005551,0.003647592,0.07530382,0.049364,0.002916152,0.003680354,0,0.9137116,0,0
0,1245,0.07646155,0.05394476,0.002971339,0.003625139,0.07427818,0.04864722,0.002881631,0.003652751,0,0.9140278,0,0
0,1260,0.07545252,0.05318566,0.002937943,0.003602903,0.07328104,0.04795253,0.002847981,0.003625598,0,0.9143372,0,0
0,1275,0.07446968,0.05244755,0.002905395,0.00358087,0.07231104,0.04727875,0.002815316,0.00359886,0,0.9146404,0,0
0,1290,0.07351179,0.05172941,0.002873565,0.003559035,0.07136682,0.04662485,0.002783349,0.003572534,0,0.9149383,0,0
0,1305,0.0725777,0.05103034,0.002842395,0.003537394,0.07044718,0.04598982,0.002752097,0.0035466,0,0.915231,0,0
0,1320,0.07166635,0.05034945,0.002811853,0.003515938,0.06955095,0.04537273,0.002721572,0.003521037,0,0.9155193,0,0
0,1335,0.07077674,0.04968593,0.002781981,0.003494654,0.0686771,0.04477272,0.002691775,0.003495824,0,0.9158034,0,0
0,1350,0.06990793,0.04903901,0.00275283,0.003473531,0.06782459,0.04418897,0.002662782,0.003470938,0,0.9160838,0,0
0,1365,0.06905905,0.04840798,0.002724282,0.003452572,0.06699252,0.04362072,0.002634378,0.003446382,0,0.9163607,0,0
0,1380,0.06822928,0.04779217,0.002696255,0.003431776,0.06617999,0.04306728,0.002606521,0.003422145,0,0.9166347,0,0
0,1395,0.06741784,0.04719096,0.002668791,0.003411134,0.06538618,0.04252798,0.002579325,0.003398207,0,0.9169058,0,0
0,1410,0.06662401,0.04660376,0.002641882,0.003390643,0.06461032,0.04200219,0.002552676,0.003374564,0,0.9171744,0,0
0,1425,0.06584709,0.04603001,0.002615507,0.0033703,0.06385168,0.04148934,0.002526633,0.0033512,0,0.9174407,0,0
0,1440,0.06508646,0.04546919,0.002589593,0.003350108,0.06310958,0.04098889,0.002501024,0.003328121,0,0.9177049,0,0
0,1455,0.06434151,0.04492082,0.002564109,0.003330064,0.06238338,0.04050031,0.002475902,0.003305314,0,0.9179673,0,0
0,1470,0.06361166,0.04438443,0.002539114,0.003310164,0.06167247,0.04002314,0.002451323,0.003282766,0,0.918228,0,0
0,1485,0.06289637,0.04385959,0.002514626,0.003290404,0.06097628,0.0395569,0.002427262,0.003260471,0,0.9184871,0,0
0,1500,0.06219514,0.04334588,0.002490553,0.003270789,0.06029426,0.03910118,0.002403616,0.003238433,0,0.9187448,0,0
0,1515,0.06150747,0.04284291,0.002466888,0.003251318,0.05962591,0.03865557,0.00238042,0.003216643,0,0.9190013,0,0
0,1530,0.06083291,0.04235033,0.002443628,0.003231991,0.05897073,0.03821971,0.002357636,0.003195097,0,0.9192566,0,0
0,1545,0.06017102,0.04186778,0.00242076,0.003212809,0.05832827,0.03779322,0.002335264,0.003173793,0,0.919511,0,0
0,1560,0.05952138,0.04139493,0.002398275,0.00319377,0.0576981,0.03737577,0.002313295,0.003152725,0,0.9197643,0,0
0,1575,0.0588836,0.04093147,0.002376164,0.003174877,0.05707978,0.03696704,0.002291712,0.003131892,0,0.9200169,0,0
0,1590,0.05825729,0.04047711,0.002354415,0.00315613,0.05647292,0.03656673,0.002270504,0.00311129,0,0.9202687,0,0
